Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm)
9.460,-66.466,-91.764,118.370,126.877
9.465,-66.574,-90.767,118.370,126.877
9.470,-66.626,-89.771,118.370,126.877
9.475,-66.776,-88.775,118.370,126.877
9.480,-66.862,-87.736,118.370,126.877
9.485,-66.858,-86.774,118.370,126.877
9.490,-66.812,-85.812,118.370,126.877
9.495,-66.724,-84.878,118.370,126.877
9.500,-66.594,-83.944,118.370,126.877
9.505,-66.429,-83.031,118.370,126.877
9.510,-66.341,-82.096,118.370,126.877
9.515,-66.198,-81.141,118.370,126.877
9.520,-66.081,-80.144,118.370,126.877
9.525,-66.029,-79.168,118.370,126.877
9.530,-65.850,-78.241,118.370,126.877
9.535,-65.657,-77.313,118.370,126.877
9.540,-65.499,-76.372,118.370,126.877
9.545,-65.222,-75.507,118.370,126.877
9.550,-64.917,-74.572,118.370,126.877
9.555,-64.620,-73.672,118.370,126.877
9.560,-64.224,-72.765,118.370,126.877
9.565,-63.814,-71.865,118.370,126.877
9.570,-63.334,-70.999,118.370,126.877
9.575,-62.897,-70.154,118.370,126.877
9.580,-62.368,-69.316,118.370,126.877
9.585,-61.861,-68.471,118.370,126.877
9.590,-61.276,-67.654,118.370,126.877
9.595,-60.824,-66.795,118.370,126.877
9.600,-60.149,-65.985,118.370,126.877
9.605,-59.641,-65.147,118.370,126.877
9.610,-59.043,-64.309,118.370,126.877
9.615,-58.591,-63.429,118.370,126.877
9.620,-57.922,-62.639,118.370,126.877
9.625,-57.310,-61.808,118.370,126.877
9.630,-56.775,-60.990,118.370,126.877
9.635,-56.162,-60.180,118.370,126.877
9.640,-55.536,-59.390,118.370,126.877
9.645,-54.839,-58.607,118.370,126.877
9.650,-54.171,-57.783,118.370,126.877
9.655,-53.425,-56.950,118.370,126.877
9.660,-52.701,-56.126,118.370,126.877
9.665,-51.885,-55.321,118.370,126.877
9.670,-51.021,-54.559,118.370,126.877
9.675,-50.303,-53.720,118.370,126.877
9.680,-49.432,-52.915,118.370,126.877
9.685,-48.672,-52.076,118.370,126.877
9.690,-47.899,-51.272,118.370,126.877
9.695,-47.076,-50.509,118.370,126.877
9.700,-46.401,-49.670,118.370,126.877
9.705,-45.607,-48.866,118.370,126.877
9.710,-44.847,-47.998,118.370,126.877
9.715,-44.158,-47.194,118.370,126.877
9.720,-43.349,-46.376,118.370,126.877
9.725,-42.660,-45.551,118.370,126.877
9.730,-41.866,-44.711,118.370,126.877
9.735,-41.099,-43.886,118.370,126.877
9.740,-40.424,-43.060,118.370,126.877
9.745,-39.546,-42.263,118.370,126.877
9.750,-38.780,-41.402,118.370,126.877
9.755,-37.985,-40.542,118.370,126.877
9.760,-37.107,-39.723,118.370,126.877
9.765,-36.264,-38.911,118.370,126.877
9.770,-35.427,-38.155,118.370,126.877
9.775,-34.479,-37.363,118.370,126.877
9.780,-33.706,-36.593,118.370,126.877
9.785,-32.800,-35.795,118.370,126.877
9.790,-31.901,-35.052,118.370,126.877
9.795,-31.072,-34.261,118.370,126.877
9.800,-30.229,-33.491,118.370,126.877
9.805,-29.364,-32.588,118.370,126.877
9.810,-28.598,-31.686,118.370,126.877
9.815,-27.741,-30.846,118.370,126.877
9.820,-26.848,-30.012,118.370,126.877
9.825,-25.977,-29.151,118.370,126.877
9.830,-25.134,-28.227,118.370,126.877
9.835,-24.220,-27.373,118.370,126.877
9.840,-23.370,-26.449,118.370,126.877
9.845,-22.471,-25.573,118.370,126.877
9.850,-21.502,-24.656,118.370,126.877
9.855,-20.546,-23.738,118.370,126.877
9.860,-19.612,-22.842,118.370,126.877
9.865,-18.580,-22.015,118.370,126.877
9.870,-17.435,-21.193,118.370,126.877
9.875,-16.368,-20.366,118.370,126.877
9.880,-15.287,-19.587,118.370,126.877
9.885,-14.283,-18.802,118.370,126.877
9.890,-13.146,-18.016,118.370,126.877
9.895,-12.065,-17.195,118.370,126.877
9.900,-10.949,-16.395,118.370,126.877
9.905,-9.931,-15.511,118.370,126.877
9.910,-8.899,-14.635,118.370,126.877
9.915,-7.810,-13.730,118.370,126.877
9.920,-6.617,-12.930,118.370,126.877
9.925,-5.445,-12.087,118.370,126.877
9.930,-4.287,-11.245,118.370,126.877
9.935,-3.248,-10.361,118.370,126.877
9.940,-2.076,-9.560,118.370,126.877
9.945,-0.911,-8.738,118.370,126.877
9.950,0.303,-7.868,118.370,126.877
9.955,1.524,-7.003,118.370,126.877
9.960,2.675,-6.161,118.370,126.877
9.965,3.882,-5.283,118.370,126.877
9.970,5.040,-4.510,118.370,126.877
9.975,6.205,-3.674,118.370,126.877
9.980,7.390,-2.887,118.370,126.877
9.985,8.576,-2.176,118.370,126.877
9.990,9.692,-1.403,118.370,126.877
9.995,10.758,-0.651,118.370,126.877
10.000,11.810,0.080,118.370,126.877
10.005,12.730,0.831,118.370,126.877
10.010,13.768,1.611,118.370,126.877
10.015,14.709,2.349,118.370,126.877
10.020,15.558,3.148,118.370,126.877
10.025,16.450,3.990,118.370,126.877
10.030,17.285,4.797,118.370,126.877
10.035,17.974,5.645,118.370,126.877
10.040,18.760,6.389,118.370,126.877
10.045,19.364,7.159,118.370,126.877
10.050,19.955,7.965,118.370,126.877
10.055,20.489,8.798,118.370,126.877
10.060,21.023,9.589,118.370,126.877
10.065,21.410,10.281,118.370,126.877
10.070,21.895,11.052,118.370,126.877
10.075,22.198,11.765,118.370,126.877
10.080,22.606,12.478,118.370,126.877
10.085,22.944,13.227,118.370,126.877
10.090,23.163,13.925,118.370,126.877
10.095,23.543,14.681,118.370,126.877
10.100,23.797,15.373,118.370,126.877
10.105,24.100,15.995,118.370,126.877
10.110,24.367,16.639,118.370,126.877
10.115,24.572,17.268,118.370,126.877
10.120,24.818,17.869,118.370,126.877
10.125,25.044,18.498,118.370,126.877
10.130,25.347,19.100,118.370,126.877
10.135,25.586,19.680,118.370,126.877
10.140,25.777,20.309,118.370,126.877
10.145,26.002,20.924,118.370,126.877
10.150,26.235,21.609,118.370,126.877
10.155,26.447,22.280,118.370,126.877
10.160,26.750,22.923,118.370,126.877
10.165,27.045,23.657,118.370,126.877
10.170,27.229,24.398,118.370,126.877
10.175,27.560,25.146,118.370,126.877
10.180,27.877,25.901,118.370,126.877
10.185,28.145,26.586,118.370,126.877
10.190,28.525,27.314,118.370,126.877
10.195,28.890,28.028,118.370,126.877
10.200,29.221,28.755,118.370,126.877
10.205,29.643,29.504,118.370,126.877
10.210,30.023,30.232,118.370,126.877
10.215,30.585,30.891,118.370,126.877
10.220,31.063,31.633,118.370,126.877
10.225,31.666,32.356,118.370,126.877
10.230,32.200,33.119,118.370,126.877
10.235,32.846,33.912,118.370,126.877
10.240,33.366,34.696,118.370,126.877
10.245,34.055,35.524,118.370,126.877
10.250,34.735,36.302,118.370,126.877
10.255,35.550,37.082,118.370,126.877
10.260,36.357,37.855,118.370,126.877
10.265,37.212,38.586,118.370,126.877
10.270,38.026,39.338,118.370,126.877
10.275,38.903,40.069,118.370,126.877
10.280,39.794,40.772,118.370,126.877
10.285,40.650,41.504,118.370,126.877
10.290,41.618,42.271,118.370,126.877
10.295,42.586,42.996,118.370,126.877
10.300,43.498,43.791,118.370,126.877
10.305,44.452,44.558,118.370,126.877
10.310,45.412,45.297,118.370,126.877
10.315,46.296,46.140,118.370,126.877
10.320,47.341,46.971,118.370,126.877
10.325,48.162,47.765,118.370,126.877
10.330,49.081,48.595,118.370,126.877
10.335,50.063,49.425,118.370,126.877
10.340,51.129,50.277,118.370,126.877
10.345,52.083,51.149,118.370,126.877
10.350,53.037,52.042,118.370,126.877
10.355,53.921,52.962,118.370,126.877
10.360,54.784,53.869,118.370,126.877
10.365,55.745,54.720,118.370,126.877
10.370,56.678,55.571,118.370,126.877
10.375,57.625,56.479,118.370,126.877
10.380,58.627,57.351,118.370,126.877
10.385,59.630,58.266,118.370,126.877
10.390,60.668,59.160,118.370,126.877
10.395,61.657,60.131,118.370,126.877
10.400,62.709,61.046,118.370,126.877
10.405,63.719,61.891,118.370,126.877
10.410,64.805,62.814,118.370,126.877
10.415,65.829,63.638,118.370,126.877
10.420,66.908,64.526,118.370,126.877
10.425,67.918,65.413,118.370,126.877
10.430,69.025,66.273,118.370,126.877
10.435,70.154,67.134,118.370,126.877
10.440,71.212,68.057,118.370,126.877
10.445,72.222,68.986,118.370,126.877
10.450,73.337,69.994,118.370,126.877
10.455,74.507,70.980,118.370,126.877
10.460,75.671,71.960,118.370,126.877
10.465,76.806,72.995,118.370,126.877
10.470,77.942,74.059,118.370,126.877
10.475,79.113,75.115,118.370,126.877
10.480,80.346,76.159,118.370,126.877
10.485,81.614,77.259,118.370,126.877
10.490,82.827,78.295,118.370,126.877
10.495,84.053,79.359,118.370,126.877
10.500,85.216,80.459,118.370,126.877
10.505,86.408,81.530,118.370,126.877
10.510,87.767,82.932,118.370,126.877
10.515,89.184,84.564,118.370,126.877
10.520,90.509,86.356,118.370,126.877
10.525,91.891,88.401,118.370,126.877
10.530,93.049,90.464,118.370,126.877
10.535,94.249,92.507,118.370,126.877
10.540,95.316,94.529,118.370,126.877
10.545,96.285,96.556,118.370,126.877
10.550,97.254,98.556,118.370,126.877
10.555,98.209,100.444,118.370,126.877
10.560,99.121,102.297,118.370,126.877
10.565,99.943,104.135,118.370,126.877
10.570,100.765,105.945,118.370,126.877
10.575,101.642,107.693,118.370,126.877
10.580,102.547,109.441,118.370,126.877
10.585,103.487,111.127,118.370,126.877
10.590,104.524,112.709,118.370,126.877
10.595,105.604,114.180,118.370,126.877
10.600,106.830,115.631,118.370,126.877
10.605,108.006,116.992,118.370,126.877
10.610,109.252,118.192,118.370,126.877
10.615,110.492,119.372,118.370,126.877
10.620,111.779,120.426,117.511,-106.401
10.625,112.955,121.367,117.511,-106.401
10.630,113.955,122.048,117.511,-106.401
10.635,114.752,122.545,117.511,-106.401
10.640,115.493,122.916,117.511,-106.401
10.645,116.270,123.322,117.511,-106.401
10.650,117.004,123.679,117.511,-106.401
10.655,117.759,124.064,117.511,-106.401
10.660,118.528,124.491,117.511,-106.401
10.665,119.346,124.919,117.511,-106.401
10.670,120.045,125.269,117.511,-106.401
10.675,120.828,125.696,117.511,-106.401
10.680,121.611,126.123,117.511,-106.401
10.685,122.268,126.473,117.511,-106.401
10.690,122.932,126.857,117.511,-106.401
10.695,123.470,127.156,117.511,-106.401
10.700,123.910,127.377,117.511,-106.401
10.705,124.330,127.633,117.511,-106.401
10.710,124.770,127.861,117.511,-106.401
10.715,125.071,128.025,117.511,-106.401
10.720,125.308,128.174,117.511,-106.401
10.725,125.462,128.302,117.511,-106.401
10.730,125.644,128.359,117.511,-106.401
10.735,125.797,128.445,117.511,-106.401
10.740,125.965,128.558,117.511,-106.401
10.745,126.168,128.651,117.511,-106.401
10.750,126.266,128.743,117.511,-106.401
10.755,126.398,128.738,117.511,-106.401
10.760,126.545,128.802,117.511,-106.401
10.765,126.692,128.768,117.511,-106.401
10.770,126.755,128.762,117.511,-106.401
10.775,126.824,128.714,117.511,-106.401
10.780,126.838,128.686,117.511,-106.401
10.785,126.852,128.658,117.511,-106.401
10.790,126.880,128.616,117.511,-106.401
10.795,126.894,128.589,117.511,-106.401
10.800,126.908,128.547,117.511,-106.401
10.805,126.935,128.505,117.511,-106.401
10.810,126.949,128.477,117.511,-106.401
10.815,126.991,128.408,117.511,-106.401
10.820,127.019,128.366,117.511,-106.401
10.825,127.047,128.310,117.511,-106.401
10.830,127.061,128.268,117.511,-106.401
10.835,127.102,128.199,117.511,-106.401
10.840,127.130,128.157,117.511,-106.401
10.845,127.144,128.129,117.511,-106.401
10.850,127.172,128.088,117.511,-106.401
10.855,127.200,128.032,117.511,-106.401
10.860,127.228,127.990,117.511,-106.401
10.865,127.242,127.948,117.511,-106.401
10.870,127.283,127.879,117.511,-106.401
10.875,127.311,127.823,117.511,-106.401
10.880,127.339,127.781,117.511,-106.401
10.885,127.381,127.712,117.511,-106.401
10.890,127.436,127.600,117.511,-106.401
10.895,127.478,127.545,117.511,-106.401
10.900,127.520,127.461,117.511,-106.401
10.905,127.576,127.364,117.511,-106.401
10.910,127.603,127.294,117.511,-106.401
10.915,127.645,127.225,117.511,-106.401
10.920,127.687,127.155,117.511,-106.401
10.925,127.729,127.086,117.511,-106.401
10.930,127.770,127.016,117.511,-106.401
10.935,127.812,126.946,117.511,-106.401
10.940,127.854,126.877,117.511,-106.401
10.945,127.854,126.849,117.511,-106.401
10.950,127.896,126.779,117.511,-106.401
10.955,127.937,126.696,117.511,-106.401
10.960,127.937,126.633,117.511,-106.401
10.965,127.944,126.542,117.511,-106.401
10.970,127.937,126.458,117.511,-106.401
10.975,127.916,126.395,117.511,-106.401
10.980,127.909,126.325,117.511,-106.401
10.985,127.895,126.171,117.511,-106.401
10.990,127.852,126.044,117.511,-106.401
10.995,127.824,125.918,117.511,-106.401
11.000,127.831,125.764,117.511,-106.401
11.005,127.768,125.575,117.511,-106.401
11.010,127.656,125.392,117.511,-106.401
11.015,127.537,125.160,117.511,-106.401
11.020,127.292,124.864,117.511,-106.401
11.025,127.054,124.512,117.511,-106.401
11.030,126.837,124.209,117.511,-106.401
11.035,126.529,123.786,117.511,-106.401
11.040,126.256,123.378,117.511,-106.401
11.045,126.060,122.984,117.511,-106.401
11.050,125.814,122.576,117.511,-106.401
11.055,125.604,122.154,117.511,-106.401
11.060,125.373,121.704,117.511,-106.401
11.065,125.121,121.184,117.511,-106.401
11.070,124.917,120.721,117.511,-106.401
11.075,124.784,120.237,117.511,-106.401
11.080,124.580,119.773,117.511,-106.401
11.085,124.370,119.205,117.511,-106.401
11.090,124.194,118.658,117.511,-106.401
11.095,123.948,118.068,117.511,-106.401
11.100,123.717,117.457,117.511,-106.401
11.105,123.583,116.840,117.511,-106.401
11.110,123.316,116.173,117.511,-106.401
11.115,123.092,115.507,117.511,-106.401
11.120,122.818,114.791,117.511,-106.401
11.125,122.628,114.090,117.511,-106.401
11.130,122.396,113.346,117.511,-106.401
11.135,122.115,112.525,117.511,-106.401
11.140,121.960,111.748,117.511,-106.401
11.145,121.748,110.872,117.511,-106.401
11.150,121.530,110.058,117.511,-106.401
11.155,121.284,109.168,117.511,-106.401
11.160,121.059,108.292,117.511,-106.401
11.165,120.778,107.338,117.511,-106.401
11.170,120.608,106.413,117.511,-106.401
11.175,120.299,105.404,117.511,-106.401
11.180,120.143,104.437,117.511,-106.401
11.185,119.799,103.371,117.511,-106.401
11.190,119.566,102.341,117.511,-106.401
11.195,119.347,101.262,117.511,-106.401
11.200,119.128,100.149,117.511,-106.401
11.205,118.818,98.992,117.511,-106.401
11.210,118.544,97.850,117.511,-106.401
11.215,118.297,96.708,117.511,-106.401
11.220,117.980,95.489,117.511,-106.401
11.225,117.733,94.284,117.511,-106.401
11.230,117.430,93.058,117.511,-106.401
11.235,117.070,91.817,117.511,-106.401
11.240,116.767,90.549,117.511,-106.401
11.245,116.422,89.301,117.511,-106.401
11.250,116.056,87.977,117.511,-106.401
11.255,115.690,86.688,117.511,-106.401
11.260,115.338,85.377,117.511,-106.401
11.265,114.888,84.059,117.511,-106.401
11.270,114.500,82.728,117.511,-106.401
11.275,114.120,81.445,117.511,-106.401
11.280,113.698,80.113,117.511,-106.401
11.285,113.255,78.809,117.511,-106.401
11.290,112.867,77.499,117.511,-106.401
11.295,112.487,76.147,117.511,-106.401
11.300,112.148,74.760,117.511,-106.401
11.305,111.795,73.331,117.511,-106.401
11.310,111.568,71.924,117.511,-106.401
11.315,111.271,70.446,117.511,-106.401
11.320,111.016,68.963,117.511,-106.401
11.325,110.887,67.514,117.511,-106.401
11.330,110.569,66.058,117.511,-106.401
11.335,110.362,64.588,117.511,-106.401
11.340,110.191,63.098,117.511,-106.401
11.345,109.943,61.572,117.511,-106.401
11.350,109.722,60.124,117.511,-106.401
11.355,109.495,58.675,117.511,-106.401
11.360,109.254,57.212,117.511,-106.401
11.365,109.019,55.778,117.511,-106.401
11.370,108.862,54.371,117.511,-106.401
11.375,108.599,52.901,117.511,-106.401
11.380,108.449,51.453,117.511,-106.401
11.385,108.249,49.977,117.511,-106.401
11.390,108.015,48.507,117.511,-106.401
11.395,107.885,47.066,117.511,-106.401
11.400,107.734,45.583,117.511,-106.401
11.405,107.528,44.149,117.511,-106.401
11.410,107.419,42.792,117.511,-106.401
11.415,107.198,41.357,117.511,-106.401
11.420,107.159,39.945,117.511,-106.401
11.425,107.023,38.525,117.511,-106.401
11.430,106.907,37.147,117.511,-106.401
11.435,106.749,35.706,117.511,-106.401
11.440,106.654,34.350,117.511,-106.401
11.445,106.504,33.013,117.511,-106.401
11.450,106.367,31.650,117.511,-106.401
11.455,106.314,30.307,117.511,-106.401
11.460,106.226,28.915,117.511,-106.401
11.465,106.208,27.608,117.511,-106.401
11.470,106.169,26.217,117.511,-106.401
11.475,106.095,24.874,117.511,-106.401
11.480,106.091,23.581,117.511,-106.401
11.485,105.940,22.280,117.511,-106.401
11.490,106.006,21.008,117.511,-106.401
11.495,105.981,19.672,117.511,-106.401
11.500,106.061,18.345,117.511,-106.401
11.505,106.050,17.058,117.511,-106.401
11.510,106.116,15.800,117.511,-106.401
11.515,106.091,14.521,117.511,-106.401
11.520,106.087,13.256,117.511,-106.401
11.525,106.153,12.054,117.511,-106.401
11.530,106.239,10.747,117.511,-106.401
11.535,106.333,9.482,117.511,-106.401
11.540,106.392,8.238,117.511,-106.401
11.545,106.521,7.008,117.511,-106.401
11.550,106.677,5.779,117.511,-106.401
11.555,106.841,4.613,117.511,-106.401
11.560,107.179,3.475,117.511,-106.401
11.565,107.315,2.329,117.511,-106.401
11.570,107.528,1.177,117.511,-106.401
11.575,107.761,0.003,117.511,-106.401
11.580,108.002,-1.156,117.511,-106.401
11.585,108.298,-2.294,117.511,-106.401
11.590,108.651,-3.403,117.511,-106.401
11.595,109.052,-4.478,117.511,-106.401
11.600,109.467,-5.552,117.511,-106.401
11.605,109.897,-6.557,117.511,-106.401
11.610,110.403,-7.575,117.511,-106.401
11.615,110.945,-8.600,117.511,-106.401
11.620,111.472,-9.590,117.511,-106.401
11.625,111.992,-10.594,117.511,-106.401
11.630,112.582,-11.563,117.511,-106.401
11.635,113.187,-12.462,117.511,-106.401
11.640,113.903,-13.339,117.511,-106.401
11.645,114.535,-14.168,117.511,-106.401
11.650,115.175,-14.990,117.511,-106.401
11.655,115.856,-15.777,117.511,-106.401
11.660,116.587,-16.563,117.511,-106.401
11.665,117.380,-17.343,117.511,-106.401
11.670,118.089,-18.143,117.511,-106.401
11.675,118.827,-18.853,117.511,-106.401
11.680,119.564,-19.577,117.511,-106.401
11.685,120.288,-20.258,117.511,-106.401
11.690,121.012,-20.940,117.511,-106.401
11.695,121.707,-21.594,117.511,-106.401
11.700,122.403,-22.248,117.511,-106.401
11.705,123.099,-22.889,117.511,-106.401
11.710,123.809,-23.570,117.511,-106.401
11.715,124.546,-24.211,117.511,-106.401
11.720,125.228,-24.823,117.511,-106.401
11.725,125.910,-25.463,117.511,-106.401
11.730,126.634,-26.075,117.511,-106.401
11.735,127.288,-26.646,117.511,-106.401
11.740,127.970,-27.244,117.511,-106.401
11.745,128.638,-27.815,117.511,-106.401
11.750,129.264,-28.358,117.511,-106.401
11.755,129.904,-28.900,117.511,-106.401
11.760,130.572,-29.471,117.511,-106.401
11.765,131.240,-30.028,117.511,-106.401
11.770,131.908,-30.654,117.511,-106.401
11.775,132.554,-31.274,117.511,-106.401
11.780,133.083,-31.894,117.511,-106.401
11.785,133.527,-32.508,117.511,-106.401
11.790,133.943,-33.122,117.511,-106.401
11.795,134.317,-33.785,117.511,-106.401
11.800,134.699,-34.406,117.511,-106.401
11.805,134.996,-35.048,117.511,-106.401
11.810,135.329,-35.669,117.511,-106.401
11.815,135.619,-36.368,117.511,-106.401
11.820,135.924,-37.031,117.511,-106.401
11.825,136.263,-37.687,117.511,-106.401
11.830,136.644,-38.364,117.511,-106.401
11.835,136.906,-39.021,117.511,-106.401
11.840,137.113,-39.719,117.511,-106.401
11.845,137.417,-40.369,117.511,-106.401
11.850,137.701,-41.074,117.511,-106.401
11.855,137.893,-41.745,117.511,-106.401
11.860,137.932,-42.445,117.511,-106.401
11.865,137.978,-43.144,117.511,-106.401
11.870,138.031,-43.774,117.511,-106.401
11.875,138.014,-44.453,117.511,-106.401
11.880,138.025,-45.138,117.511,-106.401
11.885,138.050,-45.859,117.511,-106.401
11.890,137.998,-46.608,117.511,-106.401
11.895,137.960,-47.321,117.511,-106.401
11.900,137.915,-48.007,117.511,-106.401
11.905,137.723,-48.771,117.511,-106.401
11.910,137.623,-49.464,117.511,-106.401
11.915,137.417,-50.185,117.511,-106.401
11.920,137.106,-50.914,117.511,-106.401
11.925,136.908,-51.608,117.511,-106.401
11.930,136.549,-52.393,117.511,-106.401
11.935,136.371,-53.065,117.511,-106.401
11.940,136.012,-53.829,117.511,-106.401
11.945,135.701,-54.586,117.511,-106.401
11.950,135.370,-55.350,117.511,-106.401
11.955,135.059,-56.121,117.511,-106.401
11.960,134.727,-56.892,117.511,-106.401
11.965,134.417,-57.628,117.511,-106.401
11.970,133.952,-58.420,117.511,-106.401
11.975,133.663,-59.163,117.511,-106.401
11.980,133.143,-59.955,117.511,-106.401
11.985,132.818,-60.691,117.511,-106.401
11.990,132.298,-61.498,117.511,-106.401
11.995,131.903,-62.241,117.511,-106.401
12.000,131.341,-63.033,117.511,-106.401
12.005,130.898,-63.791,117.511,-106.401
12.010,130.399,-64.534,117.511,-106.401
12.015,129.850,-65.341,117.511,-106.401
12.020,129.358,-66.154,117.511,-106.401
12.025,128.802,-66.975,117.511,-106.401
12.030,128.380,-67.746,117.511,-106.401
12.035,127.762,-68.511,117.511,-106.401
12.040,127.290,-69.282,117.511,-106.401
12.045,126.637,-70.089,117.511,-106.401
12.050,126.089,-70.839,117.511,-106.401
12.055,125.436,-71.625,117.511,-106.401
12.060,124.748,-72.411,117.511,-106.401
12.065,124.158,-73.134,117.511,-106.401
12.070,123.553,-73.892,117.511,-106.401
12.075,122.914,-74.600,117.511,-106.401
12.080,122.220,-75.358,117.511,-106.401
12.085,121.588,-76.081,117.511,-106.401
12.090,120.963,-76.790,117.511,-106.401
12.095,120.247,-77.527,117.511,-106.401
12.100,119.685,-78.235,117.511,-106.401
12.105,118.990,-78.972,117.511,-106.401
12.110,118.400,-79.618,117.511,-106.401
12.115,117.663,-80.355,117.511,-106.401
12.120,117.087,-81.049,117.511,-106.401
12.125,116.413,-81.744,117.511,-106.401
12.130,115.830,-82.432,117.511,-106.401
12.135,115.267,-83.105,117.511,-106.401
12.140,114.664,-83.765,117.511,-106.401
12.145,114.080,-84.459,117.511,-106.401
12.150,113.477,-85.105,19.715,-79.703
12.155,113.005,-85.722,19.715,-79.703
12.160,112.464,-86.360,19.715,-79.703
12.165,112.084,-86.935,19.715,-79.703
12.170,111.718,-87.552,19.715,-79.703
12.175,111.226,-88.141,19.715,-79.703
12.180,110.944,-88.638,19.715,-79.703
12.185,110.557,-89.157,19.715,-79.703
12.190,110.240,-89.676,19.715,-79.703
12.195,109.867,-90.139,19.715,-79.703
12.200,109.627,-90.601,19.715,-79.703
12.205,109.283,-91.001,19.715,-79.703
12.210,108.974,-91.401,19.715,-79.703
12.215,108.643,-91.836,19.715,-79.703
12.220,108.411,-92.186,19.715,-79.703
12.225,108.339,-92.473,19.715,-79.703
12.230,108.156,-92.795,19.715,-79.703
12.235,108.001,-93.061,19.715,-79.703
12.240,107.902,-93.307,19.715,-79.703
12.245,107.838,-93.489,19.715,-79.703
12.250,107.851,-93.712,19.715,-79.703
12.255,107.864,-93.852,19.715,-79.703
12.260,107.961,-93.992,19.715,-79.703
12.265,108.128,-94.089,19.715,-79.703
12.270,108.267,-94.187,19.715,-79.703
12.275,108.350,-94.242,19.715,-79.703
12.280,108.462,-94.312,19.715,-79.703
12.285,108.517,-94.354,19.715,-79.703
12.290,108.615,-94.423,19.715,-79.703
12.295,108.684,-94.535,19.715,-79.703
12.300,108.851,-94.646,19.715,-79.703
12.305,109.074,-94.799,19.715,-79.703
12.310,109.282,-94.924,19.715,-79.703
12.315,109.505,-95.078,19.715,-79.703
12.320,109.714,-95.203,19.715,-79.703
12.325,109.909,-95.328,19.715,-79.703
12.330,110.090,-95.439,19.715,-79.703
12.335,110.243,-95.551,19.715,-79.703
12.340,110.382,-95.634,19.715,-79.703
12.345,110.521,-95.718,19.715,-79.703
12.350,110.604,-95.787,19.715,-79.703
12.355,110.674,-95.829,19.715,-79.703
12.360,110.758,-95.871,19.715,-79.703
12.365,110.785,-95.899,19.715,-79.703
12.370,110.785,-95.899,19.715,-79.703
12.375,110.785,-95.899,19.715,-79.703
12.380,110.785,-95.899,19.715,-79.703
12.385,110.785,-95.899,19.715,-79.703
12.390,110.785,-95.899,19.715,-79.703
12.395,110.785,-95.899,19.715,-79.703
12.400,110.785,-95.899,19.715,-79.703
12.405,110.785,-95.899,19.715,-79.703
12.410,110.785,-95.899,19.715,-79.703
12.415,110.785,-95.899,19.715,-79.703
12.420,110.785,-95.899,19.715,-79.703
12.425,110.785,-95.899,19.715,-79.703
12.430,110.785,-95.899,19.715,-79.703
12.435,110.785,-95.899,19.715,-79.703
12.440,110.785,-95.870,19.715,-79.703
12.445,110.925,-95.856,19.715,-79.703
12.450,111.212,-95.813,19.715,-79.703
12.455,111.673,-95.686,19.715,-79.703
12.460,112.337,-95.565,19.715,-79.703
12.465,113.050,-95.430,19.715,-79.703
12.470,113.848,-95.203,19.715,-79.703
12.475,114.714,-95.025,19.715,-79.703
12.480,115.421,-94.827,19.715,-79.703
12.485,115.973,-94.707,19.715,-79.703
12.490,116.505,-94.565,19.715,-79.703
12.495,116.973,-94.402,19.715,-79.703
12.500,117.421,-94.296,19.715,-79.703
12.505,117.658,-94.239,19.715,-79.703
12.510,117.987,-94.154,19.715,-79.703
12.515,118.295,-94.069,19.715,-79.703
12.520,118.448,-94.027,19.715,-79.703
12.525,118.742,-93.963,19.715,-79.703
12.530,118.917,-93.921,19.715,-79.703
12.535,119.001,-93.885,19.715,-79.703
12.540,119.043,-93.843,19.715,-79.703
12.545,119.085,-93.801,19.715,-79.703
12.550,119.085,-93.752,19.715,-79.703
12.555,119.016,-93.696,19.715,-79.703
12.560,118.891,-93.627,19.715,-79.703
12.565,118.779,-93.571,19.715,-79.703
12.570,118.682,-93.502,19.715,-79.703
12.575,118.612,-93.460,19.715,-79.703
12.580,118.515,-93.404,19.715,-79.703
12.585,118.417,-93.335,19.715,-79.703
12.590,118.278,-93.251,19.715,-79.703
12.595,118.027,-93.147,19.715,-79.703
12.600,117.791,-93.008,19.715,-79.703
12.605,117.485,-92.813,19.715,-79.703
12.610,117.081,-92.618,19.715,-79.703
12.615,116.663,-92.424,19.715,-79.703
12.620,116.287,-92.201,19.715,-79.703
12.625,115.855,-92.014,19.715,-79.703
12.630,115.305,-91.806,19.715,-79.703
12.635,114.768,-91.577,19.715,-79.703
12.640,114.120,-91.369,19.715,-79.703
12.645,113.549,-91.133,19.715,-79.703
12.650,112.978,-90.912,19.715,-79.703
12.655,112.273,-90.732,19.715,-79.703
12.660,111.562,-90.553,19.715,-79.703
12.665,110.459,-90.445,19.715,-79.703
12.670,108.853,-90.443,19.715,-79.703
12.675,106.792,-90.583,19.715,-79.703
12.680,104.312,-90.731,19.715,-79.703
12.685,101.748,-90.957,19.715,-79.703
12.690,99.169,-91.148,19.715,-79.703
12.695,96.598,-91.269,19.715,-79.703
12.700,94.076,-91.313,19.715,-79.703
12.705,91.764,-91.377,19.715,-79.703
12.710,89.346,-91.378,19.715,-79.703
12.715,87.097,-91.379,19.715,-79.703
12.720,84.735,-91.423,19.715,-79.703
12.725,82.604,-91.444,19.715,-79.703
12.730,80.375,-91.431,19.715,-79.703
